number,values_0,values_1,datetime_start,datetime_complete,duration,params_E_d_sh,params_E_v,params_G_frac,params_N_t_d,params_N_t_sh,params_W_L,params_W_R,params_W_R_sclc,params_d_sclc,params_l1_C_n_bulk,params_l1_k_dir,params_l1_mu_p,params_mu_e,system_attrs_NSGAIISampler:generation,system_attrs_fixed_params,state
293,0.024997038272680065,0.7209736368316876,2026-03-19 21:30:18.967508,2026-03-19 21:30:20.280211,0 days 00:00:01.312703,4.228569930482258,5.461123537494705,0.894590685148065,46.938769495835956,50.656872099270345,4.379017340041488,0.12068069447448501,4.31044456967978,3.28e-07,3.424394212420533e-15,4.634496552128238e-17,3.0000000000000015e-07,-15.82986621243128,4,,COMPLETE
294,0.017623715161852384,0.4740303650126329,2026-03-19 21:30:20.281208,2026-03-19 21:30:21.616773,0 days 00:00:01.335565,4.259511849843952,5.493272243106385,0.894590685148065,46.99495883646728,50.656872099270345,4.32700183737923,0.07133102959515804,4.402697278374927,3.289101223935627e-07,3.424394212420533e-15,3.4676098402748415e-16,2.682994251500255e-08,-15.896159196151439,4,,COMPLETE
295,0.02054603710302174,0.16242717468639076,2026-03-19 21:30:21.617770,2026-03-19 21:30:22.887250,0 days 00:00:01.269480,4.2532925735181255,5.391516499246786,0.6027730447351021,49.043557213351974,51.76880910273452,4.333440647977057,0.14231859359146662,4.272984229626048,3.2514050297916917e-07,1.0689356085989414e-15,2.0000000000000017e-17,3.0000000000000015e-07,-16.354444994345954,4,,COMPLETE
296,0.03543412530452007,0.22857676955019188,2026-03-19 21:30:22.888254,2026-03-19 21:30:24.173977,0 days 00:00:01.285723,4.319317692943553,5.493272243106385,0.6010345155837029,48.40830545410283,53.90302431415357,4.379017340041488,0.05898715285225533,4.402697278374927,3.264147338539885e-07,2.4128326032315544e-16,2.0000000000000017e-17,4.1368263514458885e-07,-16.014633997772194,4,,COMPLETE
297,0.011762815429473427,0.16366626801502182,2026-03-19 21:30:24.174974,2026-03-19 21:30:25.556890,0 days 00:00:01.381916,4.230174928046367,5.456853027108453,0.6027730447351021,47.20729398870824,54.89632835068689,4.422133147595423,0.06425870728106069,4.244081571429584,3.29370605436416e-07,3.012382076275439e-17,2.4423850873729435e-17,5.169733770058358e-08,-15.896159196151439,4,,COMPLETE
298,0.04913424147709765,0.29913351050004616,2026-03-19 21:30:25.557887,2026-03-19 21:30:27.033505,0 days 00:00:01.475618,4.230174928046367,5.354801549795783,0.5282255481925329,48.40830545410283,52.47526554884281,4.41547464996025,0.24783916380411145,4.244081571429584,3.29370605436416e-07,3.012382076275439e-17,2.0000000000000017e-17,8.016219822808743e-08,-17.498017643910664,4,,COMPLETE
299,0.07670936498972682,0.5471947061052751,2026-03-19 21:30:27.034502,2026-03-19 21:30:28.505616,0 days 00:00:01.471114,4.319317692943553,5.303054476108211,0.6234258800974195,49.09144350481227,54.06389256657432,4.438413411955139,0.1385209548403867,4.28392459002068,3.3111952124065384e-07,5.1697058092569965e-15,6.133336401824595e-17,8.016219822808743e-08,-16.08878287558526,4,,COMPLETE
300,0.01716343001276526,0.1867413270655948,2026-03-19 21:30:28.506613,2026-03-19 21:30:29.737517,0 days 00:00:01.230904,4.241140304122028,5.387079019692614,0.6027730447351021,49.09144350481227,53.6741958102092,4.362478392556494,0.14231859359146662,4.272984229626048,3.28e-07,1.0427271680244793e-18,9.120898425303872e-18,3.0000000000000015e-07,-15.63547135190938,4,,COMPLETE
301,0.05277275059553889,0.05997957178709913,2026-03-19 21:30:29.738522,2026-03-19 21:30:31.064113,0 days 00:00:01.325591,4.2896184817788905,5.3389215009924795,0.5282255481925329,48.99896687549282,52.47526554884281,4.2806985693121815,0.001794598390525459,4.288806446987535,3.265130796589844e-07,3.012382076275439e-17,9.379867086670186e-18,8.958036117837931e-08,-17.498017643910664,4,,COMPLETE
302,0.0641120004263404,0.06726660861041063,2026-03-19 21:30:31.065108,2026-03-19 21:30:32.455491,0 days 00:00:01.390383,4.37287079055729,5.450920596252912,0.5341968161373091,49.043557213351974,53.24357663931989,4.388114325381594,0.14231859359146662,4.223927318064577,3.285691998530928e-07,2.4128326032315544e-16,5.262580148986729e-17,3.775736500346297e-07,-15.469268654277602,4,,COMPLETE
303,0.0417783692807345,0.0525965136889094,2026-03-19 21:30:32.456487,2026-03-19 21:30:33.676435,0 days 00:00:01.219948,4.267714831225531,5.453576746965657,0.5341968161373091,48.949243739377195,51.92160066737277,4.388114325381594,0.19183253250855914,4.43294945494321,3.3194855423558083e-07,7.546229783695509e-17,2.4773151053990014e-17,6.690676032737693e-07,-15.543737237520705,4,,COMPLETE
304,0.03733399977528638,0.211288803103776,2026-03-19 21:30:33.677431,2026-03-19 21:30:35.119802,0 days 00:00:01.442371,4.34876373358029,5.462262024503001,0.6126217948762744,46.46155446727974,51.92160066737277,4.2320487918709855,0.034827626594469585,4.2252107378342245,3.28e-07,7.546229783695509e-17,5.5664498079681235e-15,3.775736500346297e-07,-17.617191031775373,4,,COMPLETE
305,0.014829259660935463,0.1100557754627288,2026-03-19 21:30:35.120798,2026-03-19 21:30:36.362673,0 days 00:00:01.241875,4.318470229328691,5.483600938974763,0.5341968161373091,48.65125680618605,51.925609867956574,4.362478392556494,0.0005922815901913125,4.200000043430672,3.28e-07,1.0000000000000014e-18,3.622671752270718e-15,4.1368263514458885e-07,-16.354444994345954,4,,COMPLETE
306,0.022073596902561943,0.2147443154893242,2026-03-19 21:30:36.363670,2026-03-19 21:30:37.674317,0 days 00:00:01.310647,4.228569930482258,5.462262024503001,0.6126217948762744,46.46155446727974,52.058076778030454,4.362478392556494,0.0,4.200000043430672,3.28e-07,9.732146481911272e-18,2.0000000000000017e-17,3.775736500346297e-07,-17.617191031775373,4,,COMPLETE
307,0.040871864197025654,0.25269870077005785,2026-03-19 21:30:37.675326,2026-03-19 21:30:38.924167,0 days 00:00:01.248841,4.2896184817788905,5.462262024503001,0.6027730447351021,48.99896687549282,51.76880910273452,4.2806985693121815,0.001794598390525459,4.272984229626048,3.31976483133612e-07,3.202455410592043e-18,6.133336401824595e-17,8.958036117837931e-08,-14.319142997718224,4,,COMPLETE
308,0.0066173700825259375,0.16097142486648064,2026-03-19 21:30:38.925163,2026-03-19 21:30:40.254746,0 days 00:00:01.329583,4.267714831225531,5.453576746965657,0.57,48.14132427045731,52.47526554884281,4.41547464996025,0.2537113530892988,4.200000043430672,3.28e-07,2.4128326032315544e-16,2.0000000000000017e-17,8.016219822808743e-08,-15.896159196151439,4,,COMPLETE
309,0.016310865823451794,0.16145626567461946,2026-03-19 21:30:40.256740,2026-03-19 21:30:41.500611,0 days 00:00:01.243871,4.2532925735181255,5.453576746965657,0.5785200232628642,49.043557213351974,51.50996333498947,4.379017340041488,0.07133102959515804,4.312301866839118,3.28023156757562e-07,9.344376494123458e-15,2.0000000000000017e-17,3.0000000000000015e-07,-15.053807940147776,4,,COMPLETE
310,0.050989332171617725,0.1688718138054067,2026-03-19 21:30:41.501606,2026-03-19 21:30:42.808366,0 days 00:00:01.306760,4.228569930482258,5.391516499246786,0.6027730447351021,48.40830545410283,50.656872099270345,4.422133147595423,0.0,4.472165081024462,3.28e-07,3.424394212420533e-15,2.0000000000000017e-17,8.016219822808743e-08,-15.896159196151439,4,,COMPLETE
311,0.012218542716737566,0.17043899470609344,2026-03-19 21:30:42.809362,2026-03-19 21:30:44.042268,0 days 00:00:01.232906,4.228569930482258,5.391516499246786,0.5978801279945267,48.40830545410283,50.656872099270345,4.362478392556494,0.06411246201312733,4.263180810275878,3.28e-07,1.0000000000000014e-18,2.0000000000000017e-17,3.0000000000000015e-07,-15.896159196151439,4,,COMPLETE
312,0.03597906033536468,0.5899154544173298,2026-03-19 21:30:44.043264,2026-03-19 21:30:45.424690,0 days 00:00:01.381426,4.267714831225531,5.453576746965657,0.8412428787213637,47.4559255839303,51.66024390511839,4.388114325381594,0.0,4.409589434709427,3.2514050297916917e-07,3.012382076275439e-17,2.4773151053990014e-17,3.0000000000000015e-07,-17.319963379327806,4,,COMPLETE
313,,,2026-03-19 21:30:45.425694,2026-03-19 21:30:45.501435,0 days 00:00:00.075741,4.267714831225531,5.4047107284684355,0.5282255481925329,50.312255295377156,51.92160066737277,4.3654239533808585,0.14231859359146662,4.43294945494321,3.2514050297916917e-07,1.0000000000000014e-18,2.0000000000000017e-17,3.0000000000000015e-07,-17.319963379327806,5,,PRUNED
314,0.0809158775832554,0.08031642385595633,2026-03-19 21:30:45.502431,2026-03-19 21:30:46.769223,0 days 00:00:01.266792,4.267714831225531,5.358429573185043,0.5501837426122003,49.043557213351974,52.66620921206766,4.223625337340381,0.08462684697157842,4.43294945494321,3.29370605436416e-07,2.7894025615999514e-15,2.4773151053990014e-17,1.6238593061260643e-07,-17.319963379327806,5,,COMPLETE
315,0.06101923939239337,0.1462421847879542,2026-03-19 21:30:46.770220,2026-03-19 21:30:48.076880,0 days 00:00:01.306660,4.318470229328691,5.456853027108453,0.5341968161373091,49.043557213351974,54.89632835068689,4.2806985693121815,0.001794598390525459,4.223927318064577,3.29370605436416e-07,1.7993879015398665e-16,3.029556963807351e-18,8.958036117837931e-08,-15.896159196151439,5,,COMPLETE
316,0.008041565960752782,0.2311928935424811,2026-03-19 21:30:48.077884,2026-03-19 21:30:49.355733,0 days 00:00:01.277849,4.319317692943553,5.453576746965657,0.6027730447351021,48.14132427045731,52.44662229374154,4.351129439891027,0.0,4.200000043430672,3.285691998530928e-07,3.012382076275439e-17,2.0000000000000017e-17,8.016219822808743e-08,-15.82986621243128,5,,COMPLETE
317,0.015053824728347506,0.0455600570135078,2026-03-19 21:30:49.356730,2026-03-19 21:30:50.722196,0 days 00:00:01.365466,4.2532925735181255,5.453576746965657,0.5301812794359945,49.043557213351974,53.6741958102092,4.333440647977057,0.14231859359146662,4.272984229626048,3.2514050297916917e-07,2.4128326032315544e-16,2.0000000000000017e-17,2.4095785601250737e-08,-16.014633997772194,5,,COMPLETE
318,0.027346417020015796,0.10066884921985529,2026-03-19 21:30:50.723191,2026-03-19 21:30:52.035063,0 days 00:00:01.311872,4.319317692943553,5.391516499246786,0.5628772404334216,49.043557213351974,51.84966475501325,4.379017340041488,0.1385209548403867,4.301151923701084,3.3111952124065384e-07,3.012382076275439e-17,2.0000000000000017e-17,8.016219822808743e-08,-15.896159196151439,5,,COMPLETE
319,0.021929773210046476,0.903053931884728,2026-03-19 21:30:52.036059,2026-03-19 21:30:53.268961,0 days 00:00:01.232902,4.319317692943553,5.322051452369053,0.5506619147538803,47.40579182949398,51.0877543582062,4.438413411955139,0.11990900582921987,4.460051177614863,3.265130796589844e-07,7.253884784914862e-17,7.823434214204783e-15,6.344925211433327e-07,-14.184065506104531,5,,COMPLETE
320,0.02914982025629971,0.11997503288810346,2026-03-19 21:30:53.269959,2026-03-19 21:30:54.592598,0 days 00:00:01.322639,4.2896184817788905,5.3389215009924795,0.57,48.99896687549282,52.47526554884281,4.362478392556494,0.001794598390525459,4.200000043430672,3.31976483133612e-07,3.012382076275439e-17,1.0012362898446848e-18,5.2065562475406146e-08,-16.354444994345954,5,,COMPLETE
321,,,2026-03-19 21:30:54.594614,2026-03-19 21:30:54.668313,0 days 00:00:00.073699,4.318470229328691,5.456853027108453,0.631461049423047,49.043557213351974,54.89632835068689,4.422133147595423,0.06425870728106069,4.458375591566238,3.29370605436416e-07,8.681442506183188e-18,2.0000000000000017e-17,3.0000000000000015e-07,-15.896159196151439,5,,PRUNED
322,0.020557683281670625,0.059496896324168574,2026-03-19 21:30:54.669309,2026-03-19 21:30:56.006927,0 days 00:00:01.337618,4.319317692943553,5.453576746965657,0.5341968161373091,48.949243739377195,51.92160066737277,4.41547464996025,0.19183253250855914,4.244081571429584,3.28e-07,7.546229783695509e-17,2.0000000000000017e-17,8.016219822808743e-08,-15.543737237520705,5,,COMPLETE
323,0.02514363192963074,0.05254387601747634,2026-03-19 21:30:56.007926,2026-03-19 21:30:57.413311,0 days 00:00:01.405385,4.267714831225531,5.492885541501811,0.5282255481925329,47.13066101143863,51.92160066737277,4.388114325381594,0.14231859359146662,4.200000043430672,3.2514050297916917e-07,2.4128326032315544e-16,2.0000000000000017e-17,1.5558799504293026e-07,-17.498017643910664,5,,COMPLETE
324,0.03633972693036299,0.17406200137595151,2026-03-19 21:30:57.414313,2026-03-19 21:30:58.956705,0 days 00:00:01.542392,4.318470229328691,5.391516499246786,0.6559766312378605,49.043557213351974,50.656872099270345,4.422133147595423,0.0,4.223927318064577,3.318023860686569e-07,1.2888140741785218e-18,3.029556963807351e-18,1.0151118582893749e-08,-15.896159196151439,5,,COMPLETE
325,0.010621295867912346,0.3628944750622254,2026-03-19 21:30:58.957703,2026-03-19 21:31:00.289279,0 days 00:00:01.331576,4.318470229328691,5.453576746965657,0.7157423677303745,46.21884900785695,53.56774490080193,4.41547464996025,0.10499110346299284,4.288806446987535,3.29370605436416e-07,8.681442506183188e-18,2.0000000000000017e-17,8.016219822808743e-08,-16.014633997772194,5,,COMPLETE
326,0.01985766741690421,0.10246210054166324,2026-03-19 21:31:00.290282,2026-03-19 21:31:01.541121,0 days 00:00:01.250839,4.267714831225531,5.453576746965657,0.57,48.14132427045731,52.47526554884281,4.287879233956659,0.2537113530892988,4.200000043430672,3.318023860686569e-07,2.4128326032315544e-16,2.0000000000000017e-17,4.1368263514458885e-07,-15.896159196151439,5,,COMPLETE
327,0.01332724639946112,0.12290360034422322,2026-03-19 21:31:01.542118,2026-03-19 21:31:02.830845,0 days 00:00:01.288727,4.228569930482258,5.483600938974763,0.6278086682644848,47.015514431318266,51.925609867956574,4.362478392556494,0.0,4.200000043430672,3.28e-07,6.9476478575222e-18,3.622671752270718e-15,2.1362158410193057e-07,-16.354444994345954,5,,COMPLETE
328,0.01092039406154057,0.11911382095475147,2026-03-19 21:31:02.831841,2026-03-19 21:31:04.032853,0 days 00:00:01.201012,4.318470229328691,5.492885541501811,0.5341968161373091,48.40830545410283,53.24357663931989,4.287879233956659,0.14231859359146662,4.223927318064577,3.318023860686569e-07,2.4128326032315544e-16,2.0000000000000017e-17,1.5558799504293026e-07,-15.316187788554547,5,,COMPLETE
329,,,2026-03-19 21:31:04.034845,2026-03-19 21:31:04.106607,0 days 00:00:00.071762,4.2896184817788905,5.357254877097742,0.5282255481925329,49.98987097490699,52.47526554884281,4.388114325381594,0.14231859359146662,4.288806446987535,3.2958571030041774e-07,3.012382076275439e-17,9.379867086670186e-18,8.958036117837931e-08,-17.498017643910664,5,,PRUNED
330,0.04090768208980956,0.0860188036423325,2026-03-19 21:31:04.107604,2026-03-19 21:31:05.334552,0 days 00:00:01.226948,4.230174928046367,5.492885541501811,0.5506619147538803,49.16542098564271,52.28892031697784,4.41547464996025,0.11990900582921987,4.244081571429584,3.29370605436416e-07,3.012382076275439e-17,2.0000000000000017e-17,6.344925211433327e-07,-15.896159196151439,5,,COMPLETE
331,,,2026-03-19 21:31:05.335548,2026-03-19 21:31:05.407309,0 days 00:00:00.071761,4.267714831225531,5.450920596252912,0.5218002027235429,49.043557213351974,51.92160066737277,4.379017340041488,0.07133102959515804,4.458375591566238,3.318023860686569e-07,2.4128326032315544e-16,2.0000000000000017e-17,1.3244702486855526e-07,-17.319963379327806,5,,PRUNED
332,0.04483834382254238,0.16931493282180674,2026-03-19 21:31:05.409303,2026-03-19 21:31:06.691943,0 days 00:00:01.282640,4.2896184817788905,5.453576746965657,0.6027730447351021,47.55837951903595,52.47526554884281,4.388114325381594,0.14231859359146662,4.288806446987535,3.31976483133612e-07,2.6318899618660795e-18,1.0012362898446848e-18,8.958036117837931e-08,-14.81260795780363,5,,COMPLETE
333,0.010690092131932822,0.01680740222033919,2026-03-19 21:31:06.693935,2026-03-19 21:31:07.512217,0 days 00:00:00.818282,4.318470229328691,5.468936604792058,0.5218002027235429,48.40830545410283,51.92160066737277,4.379017340041488,0.19183253250855914,4.43294945494321,3.318023860686569e-07,8.681442506183188e-18,2.0000000000000017e-17,6.690676032737693e-07,-15.245946339783787,5,,COMPLETE
334,0.013246653252136992,0.4409021243118199,2026-03-19 21:31:07.514211,2026-03-19 21:31:08.793974,0 days 00:00:01.279763,4.228569930482258,5.391516499246786,0.894590685148065,48.40830545410283,53.16533645321453,4.3654239533808585,0.1385209548403867,4.200000043430672,3.285691998530928e-07,1.0000000000000014e-18,2.0000000000000017e-17,1.202538004539886e-08,-15.82986621243128,5,,COMPLETE
335,0.010696531830780082,0.05692373141356133,2026-03-19 21:31:08.794971,2026-03-19 21:31:10.239175,0 days 00:00:01.444204,4.318470229328691,5.450920596252912,0.5341968161373091,48.40830545410283,53.24357663931989,4.287879233956659,0.0,4.31044456967978,3.289101223935627e-07,3.424394212420533e-15,2.0000000000000017e-17,1.0151118582893749e-08,-16.014633997772194,5,,COMPLETE
336,0.009460145432528655,0.4743518199878993,2026-03-19 21:31:10.240172,2026-03-19 21:31:11.658459,0 days 00:00:01.418287,4.228569930482258,5.391516499246786,0.6278086682644848,47.015514431318266,51.925609867956574,4.388114325381594,0.0,4.272984229626048,3.28e-07,6.9476478575222e-18,3.622671752270718e-15,2.4095785601250737e-08,-16.354444994345954,5,,COMPLETE
337,,,2026-03-19 21:31:11.659454,2026-03-19 21:31:11.734215,0 days 00:00:00.074761,4.318470229328691,5.450920596252912,0.5341968161373091,50.09032204462686,51.92160066737277,4.287879233956659,0.14231859359146662,4.223927318064577,3.2651391671046317e-07,2.4128326032315544e-16,1.215520388323771e-17,4.1368263514458885e-07,-17.498017643910664,5,,PRUNED
338,0.011893675991334438,0.2695411966057194,2026-03-19 21:31:11.735212,2026-03-19 21:31:13.007968,0 days 00:00:01.272756,4.228569930482258,5.453576746965657,0.6278086682644848,47.015514431318266,51.925609867956574,4.362478392556494,0.0,4.287845470660094,3.28e-07,2.4128326032315544e-16,2.0000000000000017e-17,1.61271842806945e-07,-16.354444994345954,5,,COMPLETE
339,0.004920922017895045,0.7672102824823238,2026-03-19 21:31:13.008966,2026-03-19 21:31:14.432736,0 days 00:00:01.423770,4.3405450647496435,5.391516499246786,0.894590685148065,47.20729398870824,53.24357663931989,4.422133147595423,0.19183253250855914,4.223927318064577,3.289101223935627e-07,1.2909151900922188e-17,1.6500490700262868e-18,3.992035399950824e-07,-15.316187788554547,5,,COMPLETE
340,,,2026-03-19 21:31:14.433732,2026-03-19 21:31:14.504496,0 days 00:00:00.070764,4.407573054983218,5.453576746965657,0.5049421985095464,48.86636429763729,55.04229064867009,4.379017340041488,0.07133102959515804,4.223927318064577,3.2514050297916917e-07,2.4128326032315544e-16,1.270434807853579e-15,3.0000000000000015e-07,-16.014633997772194,5,,PRUNED
341,0.0047388080095289485,0.14984493788799927,2026-03-19 21:31:14.505492,2026-03-19 21:31:15.732970,0 days 00:00:01.227478,4.318470229328691,5.462262024503001,0.57,48.40830545410283,50.656872099270345,4.362478392556494,0.10499110346299284,4.200000043430672,3.318023860686569e-07,1.2888140741785218e-18,2.0000000000000017e-17,3.0000000000000015e-07,-16.354444994345954,5,,COMPLETE
342,0.006133156306610128,0.21388043579205723,2026-03-19 21:31:15.734961,2026-03-19 21:31:17.110387,0 days 00:00:01.375426,4.2532925735181255,5.453576746965657,0.6027730447351021,48.40830545410283,52.47526554884281,4.41547464996025,0.26976829811332925,4.244081571429584,3.28e-07,3.012382076275439e-17,2.0000000000000017e-17,3.0000000000000015e-07,-15.896159196151439,5,,COMPLETE
343,0.01827573699713048,0.7799882573541846,2026-03-19 21:31:17.111384,2026-03-19 21:31:18.364142,0 days 00:00:01.252758,4.228569930482258,5.391516499246786,0.894590685148065,48.40830545410283,50.656872099270345,4.2806985693121815,0.0,4.244081571429584,3.2984972188376797e-07,3.424394212420533e-15,2.0000000000000017e-17,6.547920974747481e-07,-15.896159196151439,5,,COMPLETE
344,0.032573144744041424,0.3414011701627821,2026-03-19 21:31:18.366137,2026-03-19 21:31:19.659822,0 days 00:00:01.293685,4.267714831225531,5.365495240634614,0.6278086682644848,46.61422130712124,52.66620921206766,4.223625337340381,0.08462684697157842,4.43294945494321,3.28e-07,6.9476478575222e-18,3.622671752270718e-15,2.1362158410193057e-07,-17.319963379327806,5,,COMPLETE
345,0.0756524466643548,0.3757838103406683,2026-03-19 21:31:19.661816,2026-03-19 21:31:20.935394,0 days 00:00:01.273578,4.229511130744973,5.450920596252912,0.7157423677303745,46.21884900785695,51.76880910273452,4.395425634737078,0.0,4.272984229626048,3.2941767660691936e-07,1.483069922347474e-15,3.4676098402748415e-16,4.1368263514458885e-07,-14.062467201205846,5,,COMPLETE
346,0.011146872409637059,0.37804280766550763,2026-03-19 21:31:20.936391,2026-03-19 21:31:22.222119,0 days 00:00:01.285728,4.267714831225531,5.358429573185043,0.5501837426122003,46.61422130712124,52.66620921206766,4.223625337340381,0.0,4.244081571429584,3.29370605436416e-07,3.012382076275439e-17,1.5560462510766946e-15,8.958036117837931e-08,-17.319963379327806,5,,COMPLETE
347,0.09990588717235807,0.17637536785930094,2026-03-19 21:31:22.223117,2026-03-19 21:31:23.553910,0 days 00:00:01.330793,4.2532925735181255,5.453576746965657,0.6027730447351021,49.043557213351974,52.47526554884281,4.388114325381594,0.001794598390525459,4.43294945494321,3.29370605436416e-07,3.012382076275439e-17,2.0000000000000017e-17,8.016219822808743e-08,-17.319963379327806,5,,COMPLETE
348,0.0104421405385429,0.09266630880580468,2026-03-19 21:31:23.554911,2026-03-19 21:31:24.837340,0 days 00:00:01.282429,4.228569930482258,5.462262024503001,0.5282255481925329,46.69798531351769,51.92160066737277,4.388114325381594,0.2681946511195991,4.43294945494321,3.2514050297916917e-07,5.351209735926775e-15,2.0000000000000017e-17,3.0000000000000015e-07,-16.354444994345954,5,,COMPLETE
349,0.022613741487834692,0.07269931136146633,2026-03-19 21:31:24.838337,2026-03-19 21:31:26.050297,0 days 00:00:01.211960,4.34876373358029,5.492885541501811,0.5282255481925329,48.46905290191392,51.92160066737277,4.408754799560823,0.034827626594469585,4.379116520436351,3.2466300872574805e-07,7.546229783695509e-17,1.978173113889537e-17,6.690676032737693e-07,-14.329893448042021,5,,COMPLETE
350,0.029333572409511854,0.06623637575508137,2026-03-19 21:31:26.052290,2026-03-19 21:31:27.245867,0 days 00:00:01.193577,4.3405450647496435,5.468936604792058,0.5218002027235429,49.043557213351974,50.656872099270345,4.379017340041488,0.07133102959515804,4.402697278374927,3.29370605436416e-07,9.344376494123458e-15,2.0000000000000017e-17,3.0000000000000015e-07,-15.316187788554547,5,,COMPLETE
351,0.006980590202573963,0.5070492892722291,2026-03-19 21:31:27.246863,2026-03-19 21:31:28.945209,0 days 00:00:01.698346,4.274762198714942,5.391516499246786,0.894590685148065,47.20729398870824,54.89632835068689,4.422133147595423,0.06425870728106069,4.31044456967978,3.289101223935627e-07,3.424394212420533e-15,1.6500490700262868e-18,1.0151118582893749e-08,-15.896159196151439,5,,COMPLETE
352,0.0064643403581293975,0.3878507291238025,2026-03-19 21:31:28.947202,2026-03-19 21:31:30.265843,0 days 00:00:01.318641,4.318470229328691,5.450920596252912,0.7157423677303745,46.21884900785695,53.56774490080193,4.287879233956659,0.10499110346299284,4.288806446987535,3.2941767660691936e-07,8.681442506183188e-18,3.4676098402748415e-16,4.1368263514458885e-07,-16.014633997772194,5,,COMPLETE
353,0.029115442471596815,0.06928215472310355,2026-03-19 21:31:30.267835,2026-03-19 21:31:31.573643,0 days 00:00:01.305808,4.3405450647496435,5.453576746965657,0.5341968161373091,49.043557213351974,52.47526554884281,4.41547464996025,0.19183253250855914,4.200000043430672,3.298031093768279e-07,2.4128326032315544e-16,9.48395100084578e-17,8.016219822808743e-08,-15.316187788554547,5,,COMPLETE
354,0.012423324785066985,0.19600283015801837,2026-03-19 21:31:31.574639,2026-03-19 21:31:32.894241,0 days 00:00:01.319602,4.230174928046367,5.470648770110241,0.6027730447351021,47.06282426109069,54.89632835068689,4.422133147595423,0.06425870728106069,4.244081571429584,3.29370605436416e-07,3.012382076275439e-17,1.6500490700262868e-18,8.016219822808743e-08,-15.896159196151439,5,,COMPLETE
355,0.011357348707413735,0.2606110958052786,2026-03-19 21:31:32.895238,2026-03-19 21:31:34.275167,0 days 00:00:01.379929,4.319317692943553,5.462262024503001,0.5628772404334216,46.46155446727974,54.28184644801791,4.2320487918709855,0.1385209548403867,4.301151923701084,3.28e-07,9.732146481911272e-18,1.667320306209928e-15,2.3795477341450494e-08,-15.82986621243128,5,,COMPLETE
356,0.008448375394757226,0.11763569754413636,2026-03-19 21:31:34.276164,2026-03-19 21:31:35.577352,0 days 00:00:01.301188,4.228569930482258,5.492885541501811,0.57,47.4559255839303,51.66024390511839,4.388114325381594,0.19183253250855914,4.200000043430672,3.265130796589844e-07,1.0000000000000014e-18,2.0000000000000017e-17,3.0000000000000015e-07,-16.354444994345954,5,,COMPLETE
357,,,2026-03-19 21:31:35.579345,2026-03-19 21:31:35.651105,0 days 00:00:00.071760,4.468075661760476,5.391516499246786,0.5282255481925329,48.99896687549282,52.47526554884281,4.2806985693121815,0.001794598390525459,4.272984229626048,3.265130796589844e-07,3.012382076275439e-17,2.0000000000000017e-17,8.958036117837931e-08,-17.498017643910664,5,,PRUNED
358,0.057426939992930755,0.08434053547877061,2026-03-19 21:31:35.652102,2026-03-19 21:31:36.856105,0 days 00:00:01.204003,4.34876373358029,5.492885541501811,0.5282255481925329,47.13750964873863,50.656872099270345,4.408754799560823,0.19905564278761914,4.200000043430672,3.2466300872574805e-07,1.0000000000000014e-18,5.5664498079681235e-15,3.0000000000000015e-07,-14.329893448042021,5,,COMPLETE
359,0.045728524690027694,0.08402943200555481,2026-03-19 21:31:36.858098,2026-03-19 21:31:38.112914,0 days 00:00:01.254816,4.267714831225531,5.453576746965657,0.5301812794359945,49.043557213351974,53.24357663931989,4.388114325381594,0.19183253250855914,4.43294945494321,3.2466300872574805e-07,2.4128326032315544e-16,1.270434807853579e-15,4.1368263514458885e-07,-15.543737237520705,5,,COMPLETE
360,0.04863922258749454,0.04984369087626171,2026-03-19 21:31:38.113911,2026-03-19 21:31:39.496311,0 days 00:00:01.382400,4.267714831225531,5.453576746965657,0.5282255481925329,47.40579182949398,54.28184644801791,4.379017340041488,0.14231859359146662,4.43294945494321,3.2514050297916917e-07,5.351209735926775e-15,2.4773151053990014e-17,2.3795477341450494e-08,-17.319963379327806,5,,COMPLETE
361,0.0890487175384279,0.16104422463834825,2026-03-19 21:31:39.497307,2026-03-19 21:31:41.019238,0 days 00:00:01.521931,4.434561079771458,5.483600938974763,0.57,48.40830545410283,51.925609867956574,4.362478392556494,0.0,4.200000043430672,3.28e-07,1.0000000000000014e-18,3.622671752270718e-15,3.0000000000000015e-07,-16.354444994345954,5,,COMPLETE
362,0.0056077010842867925,0.32870482778594123,2026-03-19 21:31:41.020235,2026-03-19 21:31:42.286039,0 days 00:00:01.265804,4.319317692943553,5.322051452369053,0.6234258800974195,48.40830545410283,50.656872099270345,4.362478392556494,0.0,4.28392459002068,3.3111952124065384e-07,1.0000000000000014e-18,2.0000000000000017e-17,1.432512374276229e-07,-16.354444994345954,5,,COMPLETE
363,0.03120428733022173,0.1233489171040856,2026-03-19 21:31:42.287043,2026-03-19 21:31:43.620134,0 days 00:00:01.333091,4.318470229328691,5.453576746965657,0.57,48.65125680618605,52.47526554884281,4.41547464996025,0.0005922815901913125,4.200000043430672,3.28e-07,1.2396381809147492e-17,2.0000000000000017e-17,8.016219822808743e-08,-16.354444994345954,5,,COMPLETE
